muon_energy_at_detector,q_tot,muon_zenith,muon_azimuth,muon_time,muon_pos_x,muon_pos_y,muon_pos_z,spline_mpe_zenith,spline_mpe_azimuth,spline_mpe_time,spline_mpe_pos_x,spline_mpe_pos_y,spline_mpe_pos_z,linefit_zenith,linefit_azimuth,linefit_time,linefit_pos_x,linefit_pos_y,linefit_pos_z,reco_logl,reco_zenith,reco_azimuth,reco_pos_x,reco_pos_y,reco_pos_z,reco_time
9599.412196964735,132.424999371171,2.309894002221654,4.786489033872489,-3547.4338651895523,401.4144472142507,-3381.4325670027174,-2516.3502496751025,2.3491989666734967,4.809328732848398,10368.32350561228,170.73617472100932,-313.2216872950985,295.910628820674,2.214548453445249,4.712648052661297,10685.653667854334,159.38467452726042,-313.0281772195577,290.69740795296707,824.519812278493,2.334513585925681,4.796145869188398,168.45519743337513,-259.3560566736151,345.68044160548993,10606.706299433281
3151.8214554772712,45.67500016093254,2.218778692945052,3.8777069644776696,-9246.442961014807,-3459.6033907621168,-3126.641312971362,-3877.380340124131,2.2187984039581243,3.872179984319393,10455.371369093325,30.59082093609709,35.41623995848113,-313.099399751271,2.236063018309746,3.8496356722108502,10943.034557858706,63.47530314175703,58.27133788512007,-277.83071327319635,963.1713502153088,2.2191302754460795,3.872104975353413,82.70629443834055,81.88626652648531,-260.2509877224549,10748.297715753442
1366.2150583339971,46.325000166893005,2.531680285455665,3.718176450026661,-5570.448920547962,-2555.2707423237152,-1738.7496764364187,-4268.07353471173,2.525810776633419,3.7208536466680764,11360.971212295966,-117.87411396077891,-153.7628874857735,-108.61445385004072,2.487884244667544,3.670514678087243,10939.603494643778,-238.29387331121745,-236.2740205849668,-288.53701547258214,987.6219318477787,2.5272429946369788,3.7179075238124457,-221.72665214727311,-221.28014267139514,-285.13421151262975,10639.603494643778
9658.243608533638,242.5500001758337,2.4518442530222893,1.735349618400722,-8245.427149489522,-96.35281298944028,3549.0233419192955,-4643.789065897465,2.451845389617767,1.6757870308730138,10332.569391648132,483.95416351211225,51.908847222478926,-346.2057888054869,2.5069010899739634,1.6876290076795804,10561.356837858151,479.38973684798964,59.75009721197807,-340.7901961846736,775.7425307730698,2.4509906530050465,1.6818763737673328,486.4045580833887,27.55593085735275,-316.66602924865816,10461.356837858151
4181.757247093439,264.94999973475933,2.684616262199925,2.254441034292631,1038.2192309349775,-675.2997240270488,1211.3142895491328,-2795.045982819982,2.685050526277985,2.2558097206323193,11477.570088235838,194.47845616221548,139.65026747258116,11.917611936482444,2.7009922007140714,2.3122759594906452,11573.106709657954,189.16926572426678,136.89166593449212,1.1929408390810015,1341.8383461053454,2.6832595947304116,2.2559792291778105,199.1411320459526,139.2692167771826,18.803948906070804,11494.159341236902
9809.616472429734,90.799999833107,2.8489230566022177,4.5647179698532705,1157.1515303701162,-139.37969186500413,-1277.3343063313514,-3092.816974930465,2.84734292494586,4.564647162957208,11631.14861059036,-3.4691589116323485,-381.98871613923234,-88.31429379488009,2.8528555994343,4.658305565196376,11949.247066256994,-7.608491692363783,-385.7812748443093,-99.18233022846728,1438.9367787126262,2.842434880095087,4.55314690577233,-2.69629449201749,-368.4753050370938,-51.79397388237731,11754.51022415173
3844.4092408530414,80.52499990165234,1.498857247289264,2.328219560635752,-87482.8547229117,-20179.289186486323,21619.57582466593,1760.9683395735042,1.5014792349867294,2.3284057293170113,11586.425558070376,173.60924215827754,95.53973768507649,-374.0486221563358,1.4923382845578614,2.32219889526039,11914.240230049132,157.07821887205915,118.83505135024483,-351.22628887542004,1308.9024284842485,1.4987797478493046,2.3290356698910206,179.8660743170663,89.07878387599716,-373.2506461714177,11614.240230049132
2536.3914072144544,232.69999995827675,2.4655584461864217,4.235812591381043,-8541.826063230634,-1325.932043415436,-3104.4466273996513,-4774.8053550238255,2.470662048323974,4.236897922001806,10560.423756430338,318.37095604886963,78.40979338855868,-307.819781956317,2.4660631727640925,4.386806939218944,10831.28180172523,309.75765668472525,65.50703774767125,-300.1744592352561,1369.6661245666066,2.4698201332223046,4.238171398130237,325.7122362411957,93.28239594625212,-288.23492677489736,10647.071275409442
3348.7787223020277,178.40000055730343,2.6923716489868985,3.2852978552389507,200.10744221508503,-1042.4248832853045,-84.42580624265247,-3070.4705795217305,2.6958757248608736,3.2915139751727436,11738.072043223661,444.3008157759191,130.36228384416927,45.74174534985468,2.700465312851481,3.2189099071065166,11939.87345710223,432.457053201318,126.53990687456215,39.95468883858032,1360.9611550803663,2.693501882752221,3.2898924749563374,446.0949444966687,130.4292425607271,47.1405706571503,11745.136614996967
2626.230438672006,120.424999833107,2.7919260326245796,3.6458493803282375,-5000.331547006965,-1854.116090481286,-709.5424639885314,-4623.519427061081,2.786965458092632,3.6464101533899718,10957.295788435764,-420.63382683356735,82.06184468016409,-128.46056413189308,2.736817565113943,3.6099130965610726,11258.858045551964,-413.01094515276117,79.71482162239998,-134.18765714429412,1436.7726589820077,2.7910960154784976,3.6506336279896794,-411.07542823253044,86.67981630499774,-101.40266693122955,11053.594887657227
