event_id,neutrino_energy,muon_energy
1297,30.129497066000553,6.244464411504163
1298,11.564922922198226,1.9224497510690834
1299,31.877147336586937,7.366968922599532
1300,10.72753070652093,1.6554600876864607
1301,5.39341698686685,1.635883059021453
1302,32.82035389316278,3.760285767868274
1303,582.0936088949743,1.7117951879756164
1304,4.631076889636427,4.631076889636427
1305,7.15703468558757,1.5188950042400338
1306,29.95825202382074,5.88762447454319
1307,10.970867793558854,1.6779090252911664
1308,43.88152323434171,5.344152786767279
1309,418.7241268880797,6.824588003540994
1310,244.267614426347,7.751385220188923
1311,1.1755760250841654,1.1755760250841654
1312,3.2072425481351567,1.309845438295419
1313,31.938349183843798,1.8678190154738552
1314,84.55623412832806,1.519636734769534
1315,10.66826333719857,2.7710024587434936
1316,8.123071023141364,8.123071023141364
1317,13.199912659822552,2.0577126806312664
1318,5.431614034426589,2.259350775124686
1319,17.356101360351193,7.096917941156878
1320,52.56268854985902,9.95939493013853
1321,20.398334887198573,3.071682801719908
1322,7.362185129877977,6.808647569919578
1323,9.897469828435812,6.57179839026833
1324,33.09255140355235,3.0395411873638003
1325,35.328407374707034,2.4347766540404554
1326,5.694177331604826,5.694177331604826
1327,54.268455787080455,1.5897744447801452
1328,7.0295332728371775,4.5747803773913205
1329,24.903927715472022,1.915034852908569
1330,17.961905279295124,2.1045024517771562
1331,9.622007037669718,3.254147608106815
1332,44.53173797880549,4.297664784487781
1333,7.735988401704286,7.735988401704286
1334,12.791985405981142,3.5870711866653746
1335,11.382996550770194,3.742082197331991
1336,16.208715085558183,2.724742684284989
1337,116.30925133246174,2.3616651606164667
1338,5.707188546644951,5.403469909991629
1339,5.112665223609971,5.112665223609971
1340,36.62486475853582,8.93512517592479
1341,2.614331719677679,2.614331719677679
1342,31.057160040917953,6.872136246720594
1343,5.738219320647252,2.774924263346911
1344,8.627745185353106,6.499711041658079
1345,21.028880976665413,4.086801598481576
1346,9.534843958697236,9.534843958697236
1347,6.526650388463033,4.867749161664747
1348,126.53375144872784,5.360340085407544
1349,732.1887150199999,2.495153061727783
1350,6.967704632105082,6.967704632105082
1351,8.889762085099779,3.8084522508751597
1352,8.454224772569072,7.996656611013931
1353,15.562494546781814,3.6562930765533994
1354,7.65660831983195,7.65660831983195
1355,308.6494244688237,3.6634343770497946
1356,34.58826949582987,5.177344276313208
1357,5.7223446490382806,1.3546515486923072
1358,8.677495291213406,2.0498149587533607
1359,8.772968784653742,8.772968784653742
1360,47.18396186499086,8.641316579341009
1361,16.9426656776068,4.882437376257152
1362,21.9851876713187,7.234650493698715
1363,7.72331614619497,7.72331614619497
1364,18.590076018141332,6.360196141880858
1365,2.7603013652532127,1.2399149096329325
1366,10.573789177976252,2.4423790187467023
1367,16.682419514355804,1.140469207706292
1368,25.29752759623093,2.6713405150706784
1369,19.607204581224735,2.997260304887073
1370,16.145466280573658,2.0915085537452014
1371,6.173922697046009,1.6074393900637998
1372,41.87637885686471,3.639382783778601
1373,31.56128125834366,8.430896603149165
1374,3.3419402554824913,1.2020531463730408
1375,7.774279101002216,7.774279101002216
1376,8.498041710656015,4.321412504904917
1377,8.433735136542996,3.241114263172978
1378,2.8775376000407524,1.8582333320450757
1379,6.961427313953945,3.961423453318264
1380,11.13051170751507,6.640096740087252
1381,8.674717238514095,8.502496021231025
1382,27.411416531068937,7.910778055289793
1383,19.771758296745276,4.563310537465722
1384,20.967266577361546,5.054480062499975
1385,45.0305423091126,4.209034311056785
1386,12.929194471178873,2.285408831983832
1387,22.928272019470953,3.301635208605491
1388,31.651671574447672,5.814919143083673
1389,1.971160423891189,1.971160423891189
1390,28.46617063858415,2.2857954788496135
1391,20.69356538865288,1.0368897949468368
1392,24.907373484510288,3.2460159212773108
1393,16.174743973079305,3.557374582035443
1394,9.751394451949636,8.820630244984832
1395,24.17574377895858,3.8228382496635094
1396,9.309136026286644,6.839271990239731
1397,56.083676556342226,3.237006411213755
1398,7.985715991272486,7.985715991272486
1399,10.870894731932001,6.616524191602571
1400,10.435112867177073,5.684998515636114
1401,8.267662600431219,2.2897832342444797
1402,7.242455033725603,2.9326774567501834
1403,42.141444258999265,5.065007700489783
1404,43.581640333012224,5.975731594995224
1405,8.665021681825593,2.043541147142363
1406,15.093762272575876,6.094152342890664
1407,11.635005531146241,6.047325018620907
1408,8.240157043354527,8.240157043354527
1409,8.765858841487493,8.765858841487493
1410,96.93687320032178,3.9629155272777714
1411,8.37546594903649,8.37546594903649
1412,2.2085282974332414,2.2085282974332414
1413,113.14112788764412,2.0678500225312746
1414,170.25630273458216,1.202194883844204
1415,8.620309780773756,2.8560828280085615
1416,10.895233092049832,1.042903643998141
1417,15.150696286072408,6.76105331077743
1418,3.8807751866614124,1.4379909253799406
1419,7.04328083981694,5.215072462179539
1420,5.952555632776165,5.295292830885148
1421,67.19147649866143,5.583592827086861
1422,345.06353025650674,4.510158047936857
1423,4.0182031896293635,1.4285839515046719
1424,13.77038600476931,5.365748641817874
1425,12.06806647574419,6.833129548765472
1426,48.49838416470937,9.23179284467388
1427,1.2792110199242532,1.2792110199242532
1428,13.171463589398833,4.04825365315427
1429,2.6108402156048744,2.6108402156048744
1430,69.9267166438956,2.0436480704063347
1431,9.983497965325924,5.118482142506171
1432,6.013002110672247,2.5723049447395554
1433,250.7665861531001,7.935645474775491
1434,15.219971971976388,3.178037137075
1435,11.884691414465154,1.9686046662812733
1436,8.903806324839419,5.0761084825059335
1437,11.809051126231353,6.44980923049529
1438,28.106728668072126,7.7271112486368585
1439,25.79199558223017,1.2618904508678497
1440,19.831594923662383,1.4284843648086971
1441,16.292021246520836,1.5238404913821268
1442,28.955847188388645,6.8786632131719925
1443,8.922218768684042,1.7332413230015555
1444,80.11290083666668,5.450666369380444
1445,22.122823161512684,1.7646421301229847
1446,9.261646445426381,3.569380192961846
1447,25.971818979577264,5.386974160684764
1448,15.267822387719908,5.011662805178942
1449,65.97554861738756,5.900216671558301
1450,2.991708903088128,2.991708903088128
1451,21.939325096685337,4.265135774937338
1452,10.435875007573944,9.841291862132621
1453,7.2415414960646975,7.2415414960646975
1454,12.45778642316618,4.5939251490350745
1455,100.61069938812582,3.2098093387970876
1456,8.66225678285342,1.9188715378829457
1457,476.37220599978156,4.040026908005646
1458,16.695204729859537,5.595555981131701
1459,32.3072320805849,6.578305601991546
1460,7.148129673865062,7.148129673865062
1461,15.70406365220421,3.090707609469962
1462,5.176390823006882,5.176390823006882
1463,6.192489707501826,5.039603612567558
1464,6.869241541126861,1.7694871002566888
1465,7.9263094754177486,7.9263094754177486
1466,13.6383171458031,4.477167482210774
1467,30.614658262988396,9.792196342319992
1468,5.9921237815473285,5.9921237815473285
1469,6.719732470743934,6.719732470743934
1470,15.229551637307969,3.636990040121791
1471,4.218072974864415,3.8621263897861153
1472,11.580749938412403,4.188407295370289
1473,6.780436489208832,1.1262189929729576
1474,197.84680578570072,3.71449312953552
1475,40.2015689042054,9.033963086251926
1476,45.5534021786363,1.571886630334906
1477,7.626185403622963,6.825178072792483
