neutrino_energy,q_tot,muon_zenith,muon_azimuth,muon_time,muon_pos_x,muon_pos_y,muon_pos_z,spline_mpe_zenith,spline_mpe_azimuth,spline_mpe_time,spline_mpe_pos_x,spline_mpe_pos_y,spline_mpe_pos_z,linefit_zenith,linefit_azimuth,linefit_time,linefit_pos_x,linefit_pos_y,linefit_pos_z,reco_logl,reco_zenith,reco_azimuth,reco_pos_x,reco_pos_y,reco_pos_z,reco_time
1233.883280578534,29.975000113248825,2.711797519761295,0.6151695669295734,7836.935699701309,-94.14263413846493,189.0075846943073,-1015.4012629427016,2.717912885047258,0.626376002104091,11012.890084520173,-418.28302305786406,-40.298255264603085,-149.51709939070338,2.7058852521813326,0.5958227372405225,11294.962964422262,-418.23517091108823,-33.92149607417745,-153.02836873863373,626.6570869804564,2.7190860570369693,0.6282796146517025,-426.2549728618862,-46.601061202676405,-127.86628588443261,11089.699806527526
303.12735219293916,34.925000339746475,2.0931097019908913,3.796575782247972,9416.47652022168,4.797358797863126,-441.18096735002473,-470.7892344533466,2.1022790533847684,3.8014027424787646,10947.183259441397,320.15995933751356,-198.3633658342494,-243.67449956037763,2.057705214874664,3.7699117161768143,11181.529415753883,320.5475490468098,-208.02769858494068,-237.8965163171303,656.3975336692155,2.102179176640437,3.798411981193884,325.80371475882373,-193.31558953156386,-239.41411448726063,10976.266257859146
6201.749820508006,31.224999755620956,1.8995835655880917,1.7618790152239985,3852.684998450801,-278.50060656818096,2171.7842971454374,-1002.5863627493382,1.8832511436386083,1.7690081497835792,11238.000548648566,120.63987980903403,111.81943916503542,-292.8904198131204,1.8574450142373,1.7313275360099807,11566.604812141286,114.41086288013118,156.70905877473209,-302.91850987472776,533.7709410305758,1.9064283705716931,1.7524471320688904,128.40515360177872,57.099358346355125,-267.3361757792519,11435.025864772864
3518.7568711760605,41.99999988079071,1.8258478496885004,1.7261475886312283,6636.825198035687,-466.469024955295,815.1171121662483,-774.393398411572,1.8232011570669622,1.7153986031725577,10633.050897348714,-284.5757563998661,-330.224032636738,-471.1081180000392,1.6267666583423352,1.726896953300829,10968.41962000036,-274.7978976606327,-320.0223660720346,-447.28317899120333,590.9290982412949,1.8211867713729055,1.7061252761831864,-282.67377805590417,-340.68926723196574,-468.4790729115365,10668.41962000036
694.2067477129416,55.92500056326389,2.1949862492724135,4.517922770233105,9408.293747860938,-489.8330467834603,-327.84737947769463,-302.6974303768948,2.191727928543808,4.523387154723748,10485.5157992297,-439.5211640769335,-70.96253424846395,-113.02019979282932,2.2120368276654694,4.524388128485301,10765.38516699485,-437.15970116422744,-68.31463101281868,-123.44651909153546,645.0179355598352,2.1908388833482135,4.526954982163826,-437.59627095552815,-57.47006061602171,-104.42713044417047,10539.069377521166
3930.3772004227917,28.849999964237213,2.2966464243427573,1.059507605709257,6282.452888268977,37.332328433636576,606.690985112451,-1194.3239478906617,2.45928507218193,0.9966182849681404,10421.862351034239,-400.564704788007,-187.68227156405214,-370.94184032148223,2.3181873168655676,0.9491814238224423,10863.158750092416,-390.66322015499213,-184.6531618352172,-373.5922645166087,635.2750467057047,2.4650619609995905,0.9988642597633498,-440.039374826674,-248.04693250388715,-282.94114397985027,10794.737697460838
379.89831484187164,38.775000125169754,1.7549169228641015,2.8871110567034766,9532.933271411806,-230.48411421803758,307.91982836893294,-394.05303025851026,1.7494116044867403,2.886488294643173,9954.423532311013,-109.43576570623418,273.51152722466986,-374.13398682351635,1.8348850212511645,2.649068203713657,10432.21399007389,-129.8429528453975,243.23843652487716,-344.93414628620286,678.7786023353882,1.7519664752725874,2.89140302299483,-58.24666863967659,259.5294102123803,-365.275933728328,10132.21399007389
656.8051635247086,86.29999981820583,2.1954383631539227,0.7418878327112903,9284.917446795851,-33.0224598813802,374.1333702984266,-459.6447875807062,2.2001709477726052,0.7726002834939618,10118.631290466086,-180.13044796935333,238.3781317564535,-309.5088523401305,2.3295162448695836,1.5490629870342054,10318.027158621906,-185.49502042551256,253.1806630425099,-309.93544321832445,624.343546395296,2.154615380766373,0.7578819995836513,-189.14045453752655,230.39956067705214,-303.3110131917609,10165.395579674538
2345.6395650384566,45.77500003576279,1.5889533956743898,1.727212113525514,3145.831724737305,-729.1262542268887,2263.480639086396,-532.4610648177513,1.6324595833609883,1.7156314743986496,11345.816093247895,-348.44477517756695,-165.02423543982468,-489.64424015595705,1.6311497648721256,1.7709191883596216,11631.86517080774,-345.0964790692792,-158.88724777000073,-470.4595271844701,595.4452538708822,1.6276889047904501,1.7176750545789674,-342.58572948488273,-198.77884670648095,-487.06520618808514,11458.180960281425
6842.084907135353,47.575000047683716,2.657126336489433,5.749054130227771,7156.751976378262,579.7331773545593,-628.3618831983767,-1158.2577882744372,2.6594151943729973,5.749362056920402,11059.287779649703,109.02156813652618,-351.4955293416094,-125.0472465638652,2.680683819710605,5.775002082260623,11292.059851091284,112.82514014304527,-361.57964685187125,-123.94731456969568,616.2031373531881,2.6583691346676215,5.7495015898508335,90.84171045014743,-339.11935135149054,-83.10729734203397,11213.112482670233
2900.022267600148,32.52500036358833,1.7852591305176209,3.454636977608787,8240.475195890293,-676.8765134564601,-105.38502354314551,-646.6945271334844,1.7892852061761466,3.4524604365128395,11296.453037144849,173.0394781168152,172.1794705870616,-452.37031268784017,1.7813116158975622,3.376949994576214,11836.540791513968,216.28200320474778,177.9543813510893,-420.2446974721541,602.9685173250602,1.787801049472246,3.453941168500664,302.3437771685141,212.7760638736231,-422.45064623251255,11757.593423092916
958.9101279537527,27.150000125169754,2.6446603281472982,0.4079328568979079,9050.756709434092,658.8488710811362,88.38599381386302,-578.0420817900449,2.636112225124253,0.4230869035529615,11081.113691713235,392.1804274693118,-21.344203037748912,-48.98432984477381,2.647600341892296,0.47902589640003823,11367.757385180455,381.41271916124856,0.9807364705778242,-54.12032507803467,650.0430061838277,2.6358401501733018,0.4233071288954953,381.27598822302036,-27.254447752856343,-27.312379108077618,11162.494227285719
1355.7433746615902,69.22499993443489,2.173859905773208,1.132441215727594,9488.3902265504,235.23090424668044,52.88691988866776,38.04386528022587,2.1827257565598566,1.1285523694274786,10548.437491060844,124.86923751708628,-184.82472822339673,217.76061671239995,2.201121781828535,1.0748739588795146,10813.348909020991,137.2936818808218,-194.8512247633779,218.02404122578238,501.4482376452741,2.1822879889417317,1.129018060913811,117.60272028310726,-200.07938201144376,229.8388265921266,10618.612066915728
311.76200399887284,72.60000014305115,1.5523471419188786,5.072113002734696,9524.928696874791,283.4830707884503,-429.3751311133892,-237.46063963760525,1.5510936397781627,5.065914419397188,11171.168624661917,108.10977531917979,32.656286992148125,-246.3482944214345,1.5567648012986508,5.0282170300792055,11371.314062179976,109.5786432896093,40.96597150603479,-245.86218852022193,672.5100265785748,1.5516906787474318,5.067966410256877,118.26557067556638,5.282939309846528,-245.4718084989302,11071.314062179976
935.9487046764237,67.22500056028366,2.5935390255388864,3.189618512074305,9683.476126171649,189.12544695008546,-324.5361996924621,-479.45695910044014,2.6007737027047777,3.1671937249268014,10371.353169669166,297.52370050666286,-317.57674446964074,-302.68997923827874,2.531694409073756,3.426065635111994,10663.730201421864,288.6853102409502,-318.1488688424501,-297.1095269229886,572.9565086411964,2.6076680018681033,3.1479988189490666,312.6592843241541,-316.5560599014728,-276.95329576339486,10468.9933593166
325.4476720118362,32.02499997615814,1.574372683674929,3.7945023226285315,9233.275092923199,-474.963335994049,-542.593536578468,-477.032701220714,1.5739033145453991,3.7894100586187784,11329.799526288192,22.642100459360563,-162.70736856239,-471.9588363875116,1.568964868546023,3.7352867818940685,11406.060192544439,-41.08365090428644,-220.0000441749288,-464.84702270724404,598.0004803039362,1.5728940373605442,3.7904877779949886,12.025179464899,-170.84919290803592,-471.7630928932689,11285.007560965492
2391.797884466944,40.27499982714653,1.7369622009382069,1.4601339798379795,4582.980854316615,-159.27067368186545,1955.9561823555268,-792.5610902083572,1.7386605964061852,1.4556554121945091,11606.907217380707,-389.67882175633554,-106.80075831251816,-442.14324762263186,1.7152776161929923,1.5303474016329304,11901.172483920807,-378.38686729693035,-103.52633558842068,-427.9513204871315,638.3424682408977,1.7387116951014008,1.4566488175001462,-393.5764215512617,-139.3321743186704,-436.6117848221087,11716.961957605017
5353.709207131834,62.79999974370003,1.92146037162774,3.7127257164083423,2792.8412251397967,-1617.1653600493446,-1570.4647096139379,-1060.6427862560377,2.092843814945352,3.678001571772767,10132.869861211811,120.81466111176815,-462.50879390081013,-300.961036466666,1.9155278397097635,3.86914156582566,10342.809506083026,115.87173660755043,-448.7647529726067,-308.8993976407137,653.0728532414853,2.0876668034444883,3.6875306044292744,99.54238550755818,-473.7190468813766,-315.13723976058515,10042.809506083026
562.3582626122026,52.42500025033951,2.733209701670493,2.166841166526659,8272.130988836288,-90.4056128221564,695.9241229635663,-852.3566082119942,2.735166170410003,2.1727962114670474,11334.577051296348,113.60113855076634,393.9956910198416,-10.135265507351278,2.721093792617672,2.2207227765127504,11488.494039665917,117.5744467337154,383.7791279469942,-17.635434442498084,430.5042510844878,2.7350783743630562,2.1601067725989234,118.20791911684871,386.61476336522014,8.5026384700455,11399.02035545539
415.36308059908384,42.07499986886978,1.654829187350648,1.7690677100857286,9669.59560517408,-423.99601007273304,-28.584263740223832,-365.00468787650607,1.6572058662272124,1.777503883774549,10318.23706511872,-385.8825987373498,-217.4169400450421,-349.36938265395156,1.6499214214751987,1.7434514683738418,10649.368877858153,-386.5146745167147,-210.7225370610959,-348.804386092447,654.695589410733,1.6524033216877174,1.7741461177204545,-373.6590104750488,-275.9304278432825,-342.97170511841205,10517.789930489731
1727.2339913772098,64.39999958872795,1.7130346595164507,2.4575518871186155,9602.170587645844,-279.1355955468025,111.9256668665912,147.1838250028086,1.7136658489410486,2.4580899284115176,10555.936389194458,-58.99253223682376,-67.17838013883284,187.03773993818595,1.6858515331594677,2.398313947869347,10695.522874646565,-66.54830569813525,-62.08452122615464,178.5357791808179,637.5904819474545,1.7004981304517395,2.4589707458674135,-74.08429265074074,-54.72587845236339,184.34925363515498,10490.259716751829
424.0039903805541,30.799999833106995,1.937379668663617,3.3826885791012646,9485.262447606772,-70.97479755943641,119.23456424230244,131.8525689097587,1.9155188536557326,3.3972270387177206,10234.37360667812,130.7272356899166,165.6674854156422,218.7843302916899,1.9318684284241106,3.4490011992766982,10737.115985370969,148.235112236037,187.62609634599332,214.92632519640034,653.6952631042504,1.9163880867770025,3.3921047046569255,228.5686602402101,192.1772774571028,254.79774763276387,10595.010722213075
810.6952227659306,31.850000143051147,2.2553330130893876,6.1630795381473025,9014.994426745921,358.77306311391294,-332.7503683430841,-615.6097101997584,2.25459132613659,6.159074410514591,11133.700915833506,-129.74210221270505,-274.3917506711791,-213.5947102360119,2.234045242307312,6.146339435620657,11527.163763723787,-124.39481659500444,-274.37397809009366,-193.40300440256777,669.8400697421491,2.2554882798359213,6.160607963648671,-151.67501931327794,-271.20632751302367,-196.53211139011202,11227.163763723787
324.5524522530941,43.49999985098839,1.5368507670422011,5.081204375933403,9689.510985471992,-69.76886994988126,-426.47085785107265,35.13921850764018,1.537106243871043,5.082030696157082,10423.192855133406,-146.37943118362432,-224.6764203189491,33.99790403947554,1.5434242677665864,5.07736619693091,10683.88238070853,-150.90729257502596,-226.66412751876803,44.08498013577982,621.9541775893981,1.5384987020736869,5.1027815562198375,-165.61128173598857,-177.91849157491222,27.753894482727404,10573.356064919057
689.5954922364493,40.82500018179417,2.8555763918638766,2.9045631684606548,9660.474814094603,54.48519088048488,251.7492045799736,-243.60548348166049,2.844396970932586,2.9774201373634597,10834.272393426407,149.53560141632306,234.7497944803681,92.54786297083592,2.8613494388215415,2.6884119256212458,11223.878501129197,150.6846207651941,227.22001582879318,109.59477576997807,669.1309183540453,2.8455767238048,2.919154485543947,175.46788846220934,224.76999728751585,181.0747412403988,11144.931132708145
4226.74687804589,43.89999985694885,1.9182993998876317,5.591277681370542,4112.207039345056,1640.178957350552,-1338.7957645365968,-586.7475085724145,1.9191655275595,5.592110084364002,11449.421517368719,48.290737717768934,-18.248098749147175,160.48371786273492,1.9103028820265688,5.620604527868159,11894.904389435938,27.12237802002945,-6.752193098577018,175.85963876131936,533.3629304902029,1.9191012516905852,5.590897570861547,2.631403749680964,19.590450518286104,181.46519136083722,11658.06228417278
1063.416965745156,45.07500043511391,1.5676615590077265,1.8530878264183208,9439.539841840276,-476.1702159206543,338.0795462144015,40.12594407697259,1.5759844352340773,1.8385393091019673,10540.734579792006,-385.09160786827397,21.7944767396757,40.048861358465956,1.573680774110185,1.7836698697625624,10784.578914002213,-374.9736459538658,28.51063794973416,47.38469963226434,672.0211653846883,1.5813770658674942,1.8296307114945072,-379.282137073077,7.883301104905311,41.61449154711659,10589.84207189695
6032.358355167091,46.399999648332596,2.3715047205950093,3.6104706908972832,4242.7402482666075,-1536.6615002825856,-678.4895165716298,-1444.9591429196298,2.3695989326439877,3.6093396685252928,10914.98465546009,-295.31255217254306,-48.40710779254073,-8.977023825060996,2.345429641342621,3.5898330279562707,11242.716270046698,-297.9893997468819,-53.41425834244873,-13.469023444226398,596.1119370799913,2.3698595752710085,3.5554540899201608,-265.91098609717324,-23.081436441346163,28.794419517607313,11100.611006888805
409.56020424017913,36.50000014901161,2.9630452461494774,0.7523505874331633,9594.114526107907,-98.32112140883692,-175.23306618467905,-570.9684989564121,2.9804040915192007,1.4176765453782152,10253.050579552382,-108.99854925133468,-193.99043780713578,-380.1151391220758,2.9248316090553486,1.292070355876476,10589.572212442225,-109.78512903129011,-193.1472872924138,-374.3235417547281,644.321991131782,2.9701050538429947,0.6161139395158667,-136.55923083510797,-202.92446486765735,-321.7880642078377,10447.46694928433
1566.181730460858,21.200000286102295,1.5233835671188534,5.9737910541191575,-688.0190250398009,3525.0414379398862,-804.1210209672809,-201.66616198755628,1.518531564720996,5.969035488130643,11054.972386907224,178.24099653514986,266.6955597299593,-364.2525439001063,1.5981957851363728,5.957353886837633,11502.174366606641,179.2268693575271,257.55220612422266,-329.0143071885647,630.6633319989874,1.5129156554287704,5.971563969394488,102.80559095008385,291.09219615957346,-367.5778066429204,11317.963840290851
1278.7220989577168,21.825000062584877,1.8947375138191669,5.96536153710303,6313.436038702726,1081.3612583274953,-651.0999487473164,-863.7650331475306,1.8895852924069578,5.968978304499462,11390.980491872504,-288.9693657075368,-200.1218461069509,-379.43903455412465,1.8535811260088457,5.999715221613454,11721.97473621492,-283.56471758432195,-200.57516331977948,-375.3256763786786,659.1118330257243,1.890188460340715,5.967837294846923,-326.00013377123526,-187.52057610064193,-366.1522783711493,11527.237894109656
822.9305814772448,29.574999824166298,1.870913997191301,3.806271067856363,5116.6286414675415,-1467.9058572971262,-1166.7020652634092,-825.3444046846125,1.8696304624682925,3.8052884272535623,11683.82345983233,12.117702866174113,-6.416039247875688,-243.96235194098995,1.872636137136146,3.825353828011157,11716.566508617374,-54.64312632179987,-69.83546585955146,-267.4068640864457,548.1099324540496,1.8698321589028022,3.8064209296695983,-26.50189096130514,-36.69231131755824,-258.91729853234443,11511.303350722637
425.10790339362507,31.850000232458115,1.7375320000902732,5.378875493059384,9789.044442936778,29.315101106651127,20.724965044297278,-424.70711562322685,1.7784081841528547,5.366858417299975,10244.62438017567,-50.638420115069266,120.92204643962395,-399.6382532577222,1.7238339472979871,5.103075130153396,11177.313282974834,-119.49912933581669,219.69561431582315,-379.76496252387494,682.7057111563535,1.7824935954148262,5.3675769505234046,-189.83319447175276,305.4135011902604,-350.1781766503373,11024.681704027465
2967.04941703529,39.900000005960464,2.287154780452329,3.8319706176989863,5025.8515489548445,-1211.3659723643214,-559.2148332116194,-1432.6553577706218,2.28760944199471,3.8574300794213414,10340.925975822707,-285.83862121252014,202.3806084169314,-389.43115017111404,2.2750166081813976,3.8601410631391286,10806.25298799256,-291.1488672484129,192.92712073114032,-382.93086184935305,560.1546679756462,2.2912109450218905,3.855083708097018,-243.29394762906009,240.34757050884653,-339.6022214672624,10590.46351430835
1025.62778895878,52.550000101327896,2.4598984010117277,6.056216413992732,9494.006958507001,241.05876060388982,50.09578017657623,-542.0387532431632,2.4332318437397795,6.053352511351183,10088.34182202074,131.62766243276155,75.2896794440544,-402.83913046152065,2.34856979897818,5.717753365204333,10410.083503118463,160.5743493635899,85.91305656793705,-398.1347469108362,665.1107669525818,2.420058502835401,6.073813231531452,107.74700023814833,80.27982878409712,-374.03311972241755,10215.346661013202
5361.059221223692,34.475000232458115,1.7683212012615013,4.659675898664716,3183.549719926901,-74.96118256506452,-2299.8484099335037,-912.2371603077627,1.7676551216429843,4.661405158839027,11012.773612080713,48.24986620585378,-1.9994503775355952,-452.32880376599906,1.8148995570188062,4.686920918737105,11451.967947325224,49.983001127641366,31.111864253105022,-417.5399883662432,666.2644823759961,1.767467211297029,4.658282339156236,52.03366414040354,79.04671793310098,-435.9109849319252,11288.810052588382
7256.061222228995,92.07499977946281,2.9810048584452384,2.3975427764427693,6257.058725863695,-46.12397799780592,-342.94058930594474,-1528.285095313564,3.0008783817985893,4.166965923503511,10386.967585585866,121.49984437074954,-468.9097895459904,-316.070179477533,3.003383129484381,5.222496435482196,10546.971652813825,111.64033965979368,-457.55586056123946,-320.2514433641212,554.2640577958796,2.9867079442731033,5.390342571293836,103.54186879220416,-475.24467204911014,-322.9502135758365,10341.70849491909
614.6158150816187,42.4750000089407,2.0385655368111193,5.813445326298947,13485.61459420994,435.54114130791277,-468.7506044381298,-146.91771750571206,2.0424342369676185,5.815245706725266,15027.668402457393,69.50377961658069,-283.23928647213097,63.40308390540304,2.0789219511347743,5.850849389076499,15333.924391591287,75.49794950762559,-286.5899075158941,70.68454980054868,598.0148103166279,2.0428512683640108,5.813141185383219,45.23547245066396,-270.75448890092343,76.87206491582418,15128.66123369655
5593.993333810846,49.37499962747097,2.041323080365642,0.5845412433948356,1596.5163367465138,2381.485379707068,1268.3032226609066,-1152.7350375922397,2.043210268873636,0.5971168340320139,11827.20977633246,107.25734034228071,-237.28293601353857,240.50456397062362,2.004612159590842,0.6053784905018826,12114.267835696526,113.55863145897075,-237.16875241247143,240.44795485803135,585.4299367678661,2.0439277684146306,0.5950345099409746,64.25676851397351,-266.005445814985,264.9881168102116,12014.267835696526
1443.821349632674,45.62500014901161,2.2781176666450427,0.24484958906390553,5896.840035375208,1368.8310153735802,494.15333017194644,-959.8949160939083,2.272307032667731,0.24170615464598266,11149.86699403553,208.4935856374068,203.9154021822942,63.28256921860748,2.2766254556564567,0.144097134329638,11367.60919015107,211.24436300378866,202.4389036153875,61.555177338301114,636.7796359036244,2.2704525436755283,0.2420775193444587,205.39495227597433,203.47592599271164,65.5568336306381,11162.346032256333
559.1146100893534,83.52500006556511,1.9061388271490725,4.966849606020494,9789.699582964182,137.28641180798877,-137.40803773561493,-45.093475641682744,1.9001213068755491,4.9675393051731485,10291.899444717501,101.58749371196518,-1.9371390387814245,6.683904236178705,1.8850927163192255,4.9993487275143105,10433.355631979606,90.85701244439753,-9.460772447016293,7.160384425609591,666.9031792644649,1.8996444326044526,4.971099586592201,106.94970222816515,-19.396471915027362,0.4415030869902943,10228.092474084871
406.16829240737957,21.05000001192093,1.630234906663132,0.5421027572018389,7264.038699585479,1116.5205918651773,458.92040687648114,-463.52663005285285,1.616466326153027,0.5446797989823853,10973.19113401372,167.3900992361332,-105.44364205148668,-394.867813978341,1.6467425379218956,0.5633261536012011,11316.982721044093,192.71311907085888,-106.51771902186334,-392.41480552251045,685.0738075718918,1.6128704338531117,0.5468218953627045,97.3000655367844,-148.18452040012838,-390.6400116963656,11248.561668412516
1774.3439993597676,50.4250001758337,2.1086377219266437,1.9807477531554731,9559.56810182333,347.26120377052575,528.8940657712519,-419.56019280524924,2.1260317548785075,1.978159312347673,10254.10309502629,417.8958144506005,365.36880719497367,-311.81719209844846,2.086957783896623,2.0879457562044874,10495.697723232213,405.8887519566416,355.0069437619973,-325.6212980709113,627.6985406475288,2.1277505393322076,1.9368409825481467,420.72701919324123,350.38357005044054,-304.052352045618,10300.96088112695
